trial_number,seed,run_id,trial_status,error_type,failure_stage,error_message,trial_elapsed_seconds,A1_ms,A2_ms,A3_ms,B1_ms,B2_ms,B3_ms,B4_ms,B5_ms,B6_ms,B7_ms,B8_ms,B9_ms
35,482814,20260624134028346645,success,,,,5.102479,29,116,273,87,942,325,43,836,752,60,756,498
36,497014,20260624134028346645,success,,,,5.328836,27,117,276,143,385,792,56,911,912,22,794,533
37,511214,20260624134028346645,success,,,,5.185957,34,112,323,107,427,554,51,947,768,28,718,760
38,525414,20260624134028346645,java_exception,failure,B4,Repair failed: ExecutionException: java.lang.NullPointerException: operands cannot be null or empty,1.841478,35,114,161,93,580,457,53,,,,,
39,539614,20260624134028346645,success,,,,5.180381,25,120,292,82,803,190,42,935,854,77,491,907
40,553814,20260624134028346645,success,,,,5.283104,32,112,384,125,888,313,100,833,721,57,862,500
41,568014,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,301.793675,27,116,166,96,414,459,300002,,,,,
42,582214,20260624134028346645,success,,,,5.333403,23,121,162,105,448,839,38,904,764,64,701,786
43,596414,20260624134028346645,success,,,,4.882218,25,120,308,139,482,346,63,982,758,37,747,518
44,610614,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,302.338355,33,111,276,191,1022,201,300002,,,,,
