trial_number,seed,run_id,trial_status,error_type,failure_stage,error_message,trial_elapsed_seconds,A1_ms,A2_ms,A3_ms,B1_ms,B2_ms,B3_ms,B4_ms,B5_ms,B6_ms,B7_ms,B8_ms,B9_ms
20,269847,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,322.714296,124,1209,472,243,3348,3239,304,7844,5501,300001,,
21,284047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,320.601721,91,1225,301,455,4564,3270,242,8938,1059,300001,,
22,298247,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,317.909784,37,1258,475,369,4559,3372,135,1693,5576,300000,,
23,312447,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,319.635968,44,1233,347,420,4675,3527,185,7658,1090,300001,,
24,326647,20260624134028346645,success,,,,26.424448,33,1268,470,426,4759,489,113,7794,7317,274,1704,1060
25,340847,20260624134028346645,success,,,,30.526485,131,1176,498,260,4849,506,101,7803,5806,117,7424,1143
26,355047,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.586012,125,1169,496,248,4860,3250,300001,,,,,
27,369247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.721158,143,1173,476,411,4905,3192,300001,,,,,
28,383447,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.642453,94,1226,470,250,4888,3295,300001,,,,,
29,397647,20260624134028346645,success,,,,37.215129,48,1248,339,234,3240,3192,202,7832,6302,284,7752,5572
30,411847,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.050560,90,1224,331,265,4517,3216,300001,,,,,
31,426047,20260624134028346645,success,,,,31.178803,41,1275,446,234,4670,3545,160,1657,5096,341,7486,5431
32,440247,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,322.447328,84,1213,317,248,3264,3336,264,8216,5061,300001,,
33,454447,20260624134028346645,success,,,,37.877340,107,1209,718,245,4866,3445,173,7603,5501,275,7919,5121
34,468647,20260624134028346645,success,,,,21.531059,64,1246,308,390,4876,3193,138,1749,5669,290,1670,1088
35,482847,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.970467,40,1262,323,238,1354,3355,300002,,,,,
36,497047,20260624134028346645,success,,,,21.925908,85,1196,323,434,734,3577,173,1700,5553,104,1677,5669
37,511247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,308.965079,42,1264,302,424,3235,3215,300001,,,,,
38,525447,20260624134028346645,success,,,,37.438976,88,1225,308,438,4945,480,144,7845,5593,299,7799,5455
39,539647,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,316.636406,107,1190,313,248,4975,510,67,7728,1051,300001,,
40,553847,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,319.871593,106,1193,322,437,696,3527,254,7335,5565,300001,,
41,568047,20260624134028346645,success,,,,23.594603,56,1258,304,269,731,3395,342,7902,1052,356,1649,5523
42,582247,20260624134028346645,success,,,,22.181934,40,1254,321,260,4623,3214,203,1689,5571,101,1675,1193
43,596447,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,307.313786,155,1169,300,246,4488,551,300001,,,,,
44,610647,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.695557,112,1195,460,426,4673,3412,300001,,,,,
45,624847,20260624134028346645,success,,,,30.476085,90,1206,312,225,4593,555,269,7525,1099,301,7902,5731
46,639047,20260624134028346645,success,,,,28.714129,131,1182,330,395,799,2300,230,1727,6455,185,7782,6536
47,653247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.602203,47,1224,508,244,4920,3255,300001,,,,,
48,667447,20260624134028346645,success,,,,29.590607,125,1178,267,279,736,3570,309,7665,1128,185,7912,5561
49,681647,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,316.235609,72,1214,911,373,714,3420,202,7839,1068,300001,,
50,695847,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.832917,132,1185,459,431,743,3480,300001,,,,,
51,710047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,320.705806,41,1244,319,248,4634,543,205,7551,5477,300000,,
52,724247,20260624134028346645,success,,,,37.980039,47,1270,327,262,4621,3275,187,7843,5569,332,7738,5765
53,738447,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.136228,104,1217,492,232,4498,3174,300001,,,,,
54,752647,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,307.542653,43,1244,455,248,4643,503,300001,,,,,
55,766847,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,312.193837,65,1232,288,437,3303,3428,199,1738,1072,300001,,
56,781047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,318.941704,87,1213,300,254,732,2294,139,7891,5599,300001,,
57,795247,20260624134028346645,success,,,,27.787689,111,1192,516,603,4664,3319,144,7799,5602,217,1682,1266
58,809447,20260624134028346645,success,,,,29.025127,89,1222,506,392,4628,3513,146,1727,5958,273,8770,1110
59,823647,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,309.210781,98,1215,300,435,3274,3474,300001,,,,,
60,837847,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.437973,56,1234,316,257,4665,3491,300001,,,,,
61,852047,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,307.173888,118,1204,331,250,4580,289,300001,,,,,
62,866247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.297887,90,1240,486,227,4557,3281,300001,,,,,
63,880447,20260624134028346645,success,,,,41.001992,64,1222,466,395,4635,3258,434,7856,5573,455,7352,5752
64,894647,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,323.094087,126,1198,314,250,4545,3258,194,7696,5051,300001,,
65,908847,20260624134028346645,success,,,,37.667478,129,1176,501,242,4628,3198,251,7838,5535,261,7536,5701
66,923047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,316.425451,109,1197,322,245,4654,2116,238,1733,5387,300001,,
67,937247,20260624134028346645,success,,,,27.921909,86,1191,438,237,4611,2140,111,7790,1051,296,1636,5483
68,951447,20260624134028346645,success,,,,36.353746,115,1191,308,428,4525,762,438,7858,5566,305,7799,6298
69,965647,20260624134028346645,success,,,,20.036482,51,1242,293,242,4426,767,185,1676,1255,191,7888,1111
70,979847,20260624134028346645,success,,,,23.283305,127,1189,301,254,723,3464,95,1714,1090,377,7699,5575
71,994047,20260624134028346645,success,,,,19.033556,77,1235,301,244,751,3450,293,7749,1058,154,1775,1216
72,1008247,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,307.097909,53,1232,507,241,1254,3411,300002,,,,,
73,1022447,20260624134028346645,success,,,,33.732983,112,1188,311,272,4585,3313,165,7355,1120,183,7887,6495
74,1036647,20260624134028346645,success,,,,41.314034,141,1175,659,403,4710,3505,203,7777,5276,203,7630,5651
75,1050847,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,306.686023,86,1203,317,424,726,3530,300001,,,,,
76,1065047,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,317.401389,110,1206,262,261,3299,3282,139,7158,1247,300001,,
77,1079247,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,317.977033,41,1261,308,401,4722,3401,128,1757,5517,300001,,
78,1093447,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,309.350831,65,1247,323,398,3379,3540,300001,,,,,
79,1107647,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.825783,79,1222,330,438,4896,3446,300001,,,,,
80,1121847,20260624134028346645,time_limit_exceeded,timeout,B4,Repair timeout: B4 exceeded 300 seconds,310.343613,56,1227,335,242,4595,3455,300002,,,,,
81,1136047,20260624134028346645,success,,,,24.886610,44,1242,460,389,3385,2083,158,7851,1174,110,1692,5609
82,1150247,20260624134028346645,time_limit_exceeded,timeout,B7,Repair timeout: B7 exceeded 300 seconds,309.707334,129,1197,467,382,432,3694,208,1697,1087,300001,,
